"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.355804247E2,-9.906524667E0,2.629508783E1,2.825634220E0,2.824101776E1
1.355903617E2,-1.076140514E1,2.450801267E1,-1.369335899E0,2.680159708E1
1.356002977E2,-7.420876216E0,1.816904852E1,-3.305780672E0,1.990256048E1
1.356102347E2,-5.869091256E0,1.292906153E1,-1.946883076E0,1.433168581E1
1.356201717E2,-5.454442390E0,1.001632251E1,-9.146752667E-1,1.144177824E1
1.356301087E2,-4.668646773E0,8.706990595E0,-3.093747184E-2,9.879721911E0
1.356400457E2,-4.110316907E0,8.055183340E0,3.621145570E-1,9.050514387E0
1.356499827E2,-4.012093917E0,7.473790010E0,9.212185934E-1,8.532471998E0
1.356599187E2,-3.495277821E0,5.909349920E0,1.697716699E0,7.072455409E0
1.356698557E2,-2.376672577E0,3.277733333E0,2.191065287E0,4.603572029E0
1.356797927E2,-1.447404414E0,6.680660230E-1,1.705638653E0,2.334629513E0
1.356897297E2,-1.055909206E0,-1.518030154E0,1.193434402E0,2.200828361E0
1.356996667E2,-8.788683799E-1,-3.465381008E0,9.244484492E-1,3.692679257E0
1.357096037E2,-3.970600028E-1,-4.857631706E0,4.711675409E-1,4.896554022E0
1.357195397E2,3.333288606E-1,-6.088552462E0,1.072214898E-1,6.098612601E0
1.357294767E2,1.210053651E0,-7.227404714E0,9.940738041E-2,7.328675908E0
1.357394137E2,1.980336751E0,-7.973072060E0,2.354229355E-1,8.218700364E0
1.357493507E2,2.569385549E0,-8.211158987E0,3.360184336E-1,8.610329981E0
1.357592877E2,3.041747895E0,-8.440003220E0,4.688858843E-1,8.983637269E0
1.357692247E2,3.426309913E0,-8.860701030E0,4.918678720E-2,9.500212719E0
1.357791607E2,3.525547103E0,-9.225594769E0,-4.977921796E-1,9.888825930E0
1.357890977E2,3.364492564E0,-9.694491178E0,-4.915800977E-1,1.027349115E1
1.357990347E2,2.633383616E0,-1.011442476E1,-9.687339449E-1,1.049641572E1
1.358089717E2,1.304486915E0,-1.055890203E1,-1.717259409E0,1.077687700E1
1.358189087E2,-3.658927354E-1,-1.094852422E1,-1.319236516E0,1.103378653E1
1.358288457E2,-1.395240818E0,-1.079613058E1,-3.933860511E-1,1.089302001E1
1.358387817E2,-1.085570084E0,-1.038730730E1,-4.521599239E-1,1.045366270E1
1.358487187E2,5.085539800E-1,-9.189803377E0,-7.709846199E-1,9.236099315E0
1.358586557E2,1.997472748E0,-8.806314908E0,-9.068201172E-1,9.075428495E0
1.358685927E2,2.628701751E0,-8.881911805E0,-6.554167414E-1,9.285903366E0
1.358785297E2,3.104957466E0,-8.841906910E0,-3.807987499E-1,9.378970431E0
1.358884667E2,3.493488281E0,-8.981228517E0,-2.909012993E-1,9.641138398E0
1.358984027E2,3.688499647E0,-9.247773258E0,-3.651584348E-2,9.956288128E0
1.359083397E2,3.621387645E0,-9.595613008E0,6.428826499E-1,1.027635809E1
1.359182767E2,3.333312579E0,-9.964656515E0,1.431173859E0,1.060441469E1
1.359282137E2,2.812937283E0,-1.013597993E1,2.305393410E0,1.076872992E1
1.359381507E2,2.127094263E0,-1.003004008E1,3.215173388E0,1.074539780E1
1.359480877E2,1.362705302E0,-9.853544215E0,3.980596136E0,1.071421695E1
1.359580237E2,8.903651753E-1,-9.630724953E0,4.494973358E0,1.066528944E1
1.359679607E2,5.224569046E-1,-9.023970494E0,4.352474374E0,1.003239941E1
1.359778977E2,3.571529022E-1,-8.296221941E0,3.846848094E0,9.151671812E0
1.359878347E2,3.691531429E-1,-7.985206786E0,3.510238215E0,8.730496767E0
1.359977717E2,-1.623260155E-1,-7.616660877E0,3.821040823E0,8.522923537E0
1.360077087E2,-7.530553025E-1,-6.189680057E0,4.343305939E0,7.598916895E0
1.360176447E2,-1.647647138E0,-3.079273571E0,3.619604244E0,5.029731772E0
1.360275777E2,-2.847481171E0,4.117252582E0,-3.559809740E-1,5.018629325E0
1.360375147E2,-5.601292287E0,2.228228640E1,-6.615995872E0,2.390912303E1
1.360474517E2,-7.790844169E0,3.904409021E1,-1.070450354E1,4.122771676E1
1.360573887E2,-4.744606782E0,3.620729716E1,-1.064050109E1,3.803550874E1
1.360673257E2,-8.254873940E-1,1.772603072E1,-3.459699268E0,1.807935600E1
1.360772617E2,-1.330350027E0,1.609254320E1,-4.292656188E0,1.670828163E1
1.360871987E2,-2.824115990E0,2.668608179E1,-4.895518155E0,2.727798912E1
1.360971357E2,-3.663954790E0,2.910925917E1,-4.896075979E0,2.974466497E1
1.361070727E2,-4.412130591E0,2.512638379E1,-3.554086193E0,2.575720457E1
1.361170097E2,-4.871662392E0,2.035348409E1,-3.031785994E0,2.114684693E1
1.361269467E2,-5.056644030E0,1.651305390E1,-2.712291791E0,1.748162248E1
1.361368827E2,-5.248958952E0,1.377103252E1,-1.960149239E0,1.486724897E1
1.361468197E2,-5.378398765E0,1.119950660E1,-6.681600170E-1,1.244196766E1
1.361567567E2,-5.517489992E0,8.450930496E0,9.000374933E-1,1.013266942E1
1.361666937E2,-5.667671049E0,5.574581037E0,2.118724558E0,8.227237848E0
1.361766307E2,-5.582787604E0,2.599925264E0,3.560764883E0,7.113801751E0
1.361865677E2,-4.639124473E0,2.220550311E-1,4.811924021E0,6.687704920E0
1.361965037E2,-3.012021820E0,-1.602724149E0,4.408911699E0,5.574899328E0
1.362064407E2,-1.956724817E0,-3.501149011E0,2.383144860E0,4.665425578E0
1.362163777E2,-2.095086312E0,-5.600618688E0,7.093783557E-1,6.021588992E0
1.362263147E2,-1.993787248E0,-6.905754059E0,1.496465842E-1,7.189368596E0
1.362362517E2,-1.363906759E0,-7.246026342E0,4.166830758E-1,7.385036505E0
1.362461887E2,-8.147884512E-1,-7.740525954E0,6.734986711E-1,7.812376254E0
1.362561247E2,-2.863380043E-1,-8.612921174E0,4.481002021E-1,8.629321781E0
1.362660617E2,7.645775333E-2,-9.546810392E0,2.787239063E-1,9.551184296E0
1.362759987E2,-8.995502740E-3,-1.028319879E1,4.674872303E-1,1.029382352E1
1.362859357E2,-7.631196763E-1,-1.099954703E1,1.104949511E0,1.108121383E1
1.362958727E2,-2.014210841E0,-1.186824915E1,1.904606538E0,1.218769499E1
1.363058097E2,-3.277842383E0,-1.249757210E1,1.592429541E0,1.301804098E1
1.363157457E2,-3.995708849E0,-1.256927417E1,2.537727407E-1,1.319154058E1
1.363256827E2,-3.550322340E0,-1.187916707E1,-3.742568120E-1,1.240401012E1
1.363356197E2,-1.668964624E0,-9.588086472E0,5.074337997E-2,9.732390251E0
1.363455567E2,8.055906348E-1,-6.609965054E0,-3.179874112E-1,6.666463101E0
1.363554937E2,1.489475423E0,-5.141532152E0,-2.245064178E0,5.804670798E0
1.363654307E2,2.368823567E0,-6.251505591E0,-1.661483989E0,6.888626590E0
1.363753667E2,3.448122074E0,-6.480918174E0,-1.397458813E0,7.472933651E0
1.363853037E2,4.253556442E0,-6.532353206E0,-1.089146826E0,7.870871719E0
1.363952407E2,4.913621719E0,-6.571546508E0,-4.888915479E-1,8.219970612E0
1.364051777E2,5.541351310E0,-6.838977102E0,2.420723891E-1,8.805497214E0
1.364151147E2,6.076963280E0,-7.213533365E0,7.134842706E-1,9.459048901E0
1.364250517E2,6.293952869E0,-7.863092365E0,1.008222531E0,1.012218242E1
1.364349877E2,6.424103703E0,-8.640020680E0,1.472206110E0,1.086675925E1
1.364449247E2,6.293555843E0,-9.333247856E0,1.863017632E0,1.141004800E1
1.364548617E2,5.915205907E0,-9.677670493E0,1.945334734E0,1.150787966E1
1.364647987E2,5.518019750E0,-9.248815817E0,1.913004309E0,1.093840580E1
1.364747357E2,5.192836207E0,-8.398676269E0,2.023473415E0,1.007957120E1
1.364846727E2,4.510341887E0,-8.081939029E0,1.888491611E0,9.446021542E0
1.364946087E2,3.600158159E0,-7.961579357E0,1.652709657E0,8.892656175E0
1.365045457E2,2.313519870E0,-7.913301237E0,2.033069866E0,8.491530117E0
1.365144827E2,5.730657256E-1,-8.094041011E0,3.281303058E0,8.752648398E0
1.365244197E2,-1.530986122E0,-7.271630130E0,4.997103002E0,8.954974130E0
1.365343567E2,-2.860796159E0,-3.113567491E0,3.528211094E0,5.506971101E0
1.365442937E2,-2.488380269E0,5.883328056E0,-2.794063933E0,6.972257787E0
1.365542297E2,-4.745703427E0,2.206846308E1,-4.414608057E0,2.300059843E1
1.365641667E2,-1.004586615E1,3.988103727E1,-5.422098955E-1,4.113040909E1
1.365741037E2,-9.411405834E0,3.591765651E1,-3.372395661E0,3.728304790E1
1.365840407E2,-5.570114933E0,1.996165983E1,-6.002295506E-1,2.073292837E1
1.365939777E2,-3.432874289E0,1.548573553E1,3.478093439E0,1.623852717E1
1.366039147E2,-4.034951853E0,1.620183233E1,1.772171927E0,1.679049734E1
1.366138507E2,-3.489961533E0,1.765319780E1,3.413472936E-2,1.799489898E1
1.366237877E2,-2.620717670E0,1.802767337E1,3.034080441E0,1.846810256E1
1.366337247E2,-3.515645428E0,1.668425803E1,3.172660621E0,1.734329854E1
1.366436617E2,-4.570454188E0,1.442648201E1,1.685573494E0,1.522673939E1
1.366535987E2,-5.172042339E0,1.156102357E1,8.519722112E-1,1.269382309E1
1.366635357E2,-4.724706368E0,9.393561301E0,3.979838629E-1,1.052236833E1
1.366734717E2,-4.028868994E0,8.101613740E0,-3.033909702E-1,9.053174949E0
1.366834087E2,-3.102941346E0,6.596783091E0,-1.264147997E0,7.398909535E0
1.366933457E2,-2.528992690E0,4.722606048E0,-1.877379417E0,5.676562814E0
1.367032827E2,-2.084577696E0,2.617631802E0,-2.159656237E0,3.982659348E0
1.367132197E2,-1.857514232E0,3.964488226E-1,-2.126004342E0,2.850863949E0
1.367231567E2,-1.843320993E0,-1.544801046E0,-1.699868621E0,2.945130877E0
1.367330927E2,-1.773748337E0,-3.268928595E0,-1.398935820E0,3.973549893E0
1.367430297E2,-1.146801688E0,-4.678799878E0,-1.416906652E0,5.021349109E0
1.367529667E2,1.428284749E-1,-5.964309654E0,-1.467951676E0,6.143962219E0
1.367629037E2,1.422924461E0,-7.021464610E0,-1.472796679E0,7.314014584E0
1.367728407E2,2.443636644E0,-7.767143065E0,-1.372204689E0,8.257288728E0
1.367827777E2,3.208516040E0,-8.214456816E0,-1.292654489E0,8.913070829E0
1.367927137E2,3.608510322E0,-8.682966140E0,-1.248809727E0,9.485503332E0
1.368026507E2,3.380650468E0,-9.652476010E0,-1.313527880E0,1.031137460E1
1.368125877E2,2.472230844E0,-1.147104779E1,-1.352356315E0,1.181210101E1
1.368225247E2,1.436462958E0,-1.298040827E1,-9.277718604E-1,1.309256222E1
1.368324617E2,2.293182962E-1,-1.463095329E1,7.556352220E-3,1.463275224E1
1.368423987E2,-8.591597548E-1,-1.556780003E1,1.789534503E0,1.569385189E1
1.368523357E2,-1.174513397E0,-1.536007068E1,1.522590398E0,1.547997204E1
1.368622717E2,-3.631068295E-1,-1.320799009E1,-3.964494073E-1,1.321892662E1
1.368722087E2,1.102850361E0,-9.869536350E0,-1.258757011E0,1.001041937E1
1.368821457E2,2.029441961E0,-9.322287251E0,-1.033006539E0,9.596393946E0
1.368920827E2,2.571859798E0,-9.278416761E0,-6.175396478E-1,9.648048281E0
1.369020197E2,2.975335220E0,-9.078137346E0,-1.971517761E-1,9.555316120E0
1.369119567E2,3.129694111E0,-8.889603233E0,1.577987723E-1,9.425758925E0
1.369218927E2,3.104462791E0,-8.757514631E0,7.427811599E-1,9.321130596E0
1.369318297E2,2.957682475E0,-8.650852062E0,1.640039910E0,9.288426020E0
1.369417667E2,2.818824260E0,-8.404712350E0,2.667619064E0,9.257491634E0
1.369517037E2,2.701286454E0,-8.049090541E0,3.316744201E0,9.115130232E0
1.369616407E2,2.485567759E0,-7.485235934E0,3.123933434E0,8.483263769E0
1.369715777E2,2.374829388E0,-6.836396141E0,2.538478628E0,7.669419832E0
1.369815137E2,2.437274143E0,-6.342099427E0,2.040639671E0,7.094134243E0
1.369914507E2,2.415085421E0,-6.021789538E0,1.978727013E0,6.783063277E0
1.370013877E2,2.160359365E0,-5.607681540E0,2.466131029E0,6.495771478E0
1.370113247E2,1.660023647E0,-4.154749022E0,3.372662294E0,5.602898258E0
1.370212617E2,9.679524645E-1,-4.925209147E-1,2.928741682E0,3.123625564E0
1.370311992E2,-3.650533676E-1,8.035309823E0,8.254011476E-1,8.085836690E0
1.370411352E2,-2.632018291E0,2.286009656E1,-1.763162391E0,2.307856747E1
1.370510722E2,-3.733674651E0,3.602760989E1,-4.169189891E0,3.645971948E1
1.370610092E2,-6.327859703E-1,2.906674991E1,-1.681749269E0,2.912223634E1
1.370709462E2,1.337555551E0,1.225902792E1,3.804174384E-1,1.233764718E1
1.370808832E2,-1.963338311E0,1.613332870E1,-3.391056465E0,1.660235694E1
1.370908202E2,-5.003953015E0,2.498156931E1,-3.068666722E0,2.566193809E1
1.371007562E2,-6.315577042E0,2.589570429E1,-2.019082156E0,2.673108129E1
1.371106932E2,-5.837611016E0,2.217325688E1,1.870150065E-1,2.292958782E1
1.371206302E2,-4.893360825E0,1.767785668E1,1.682357379E0,1.841960703E1
1.371305672E2,-5.350467786E0,1.503399134E1,2.117173877E0,1.609754101E1
1.371405042E2,-6.352853626E0,1.357479529E1,2.324988599E0,1.516704942E1
1.371504412E2,-7.237601089E0,1.216062630E1,2.019514850E0,1.429482920E1
1.371603782E2,-8.249515552E0,9.427866915E0,1.831411092E0,1.266069698E1
1.371703142E2,-9.058135775E0,5.813781858E0,1.194885535E0,1.082947989E1
1.371802512E2,-8.264559853E0,2.919274455E0,-8.337679285E-1,8.804560288E0
1.371901882E2,-5.287964559E0,9.882051730E-1,-4.103680610E0,6.766041175E0
1.372001252E2,-1.853255559E0,-8.866308510E-1,-5.991962891E0,6.334373665E0
1.372100622E2,8.448906483E-1,-2.554504677E0,-5.381707120E0,6.016818584E0
1.372199992E2,2.645389119E0,-3.512846366E0,-4.247290565E0,6.113726386E0
1.372299352E2,3.533520951E0,-4.327854672E0,-3.445873527E0,6.564308093E0
1.372398722E2,4.432235073E0,-5.215389503E0,-2.602740698E0,7.322516954E0
1.372498092E2,5.305306231E0,-6.082576023E0,-2.081615204E0,8.335294064E0
1.372597462E2,5.745194018E0,-7.200365435E0,-1.906903324E0,9.406848409E0
1.372696832E2,5.255590864E0,-8.625383930E0,-2.126419494E0,1.032182848E1
1.372796202E2,3.935161808E0,-1.049728173E1,-1.697882906E0,1.133848440E1
1.372895562E2,2.160740750E0,-1.235192966E1,-7.433512634E-1,1.256151018E1
1.372994932E2,2.330416569E-1,-1.312941521E1,2.842338838E-2,1.313151400E1
1.373094302E2,-1.646011087E0,-1.305037489E1,9.999242357E-1,1.319172035E1
1.373193672E2,-3.272149242E0,-1.277401676E1,1.979966623E0,1.333426911E1
1.373293042E2,-3.938400874E0,-1.263162186E1,7.252476990E-1,1.325122094E1
1.373392412E2,-3.438631750E0,-1.276579324E1,-9.045940822E-1,1.325171520E1
1.373491772E2,-2.140227109E0,-1.178913632E1,-2.026396438E0,1.215197884E1
1.373591142E2,-1.173642893E0,-1.013073849E1,-3.014466541E0,1.063467482E1
1.373690512E2,-3.231832105E-1,-8.917179871E0,-2.865926798E0,9.371983816E0
1.373789882E2,4.020564486E-1,-8.391439170E0,-2.160482449E0,8.674421315E0
1.373889252E2,9.670024382E-1,-8.207379931E0,-1.344228101E0,8.372761088E0
1.373988622E2,1.428478731E0,-8.209405991E0,-3.733353639E-1,8.341119680E0
1.374087982E2,1.877353835E0,-8.373882321E0,7.548357797E-1,8.614878966E0
1.374187352E2,2.162969562E0,-8.766132842E0,1.629921888E0,9.174975079E0
1.374286722E2,2.341107618E0,-9.242720679E0,2.418588488E0,9.836576676E0
1.374386092E2,2.498940633E0,-9.476800509E0,2.651945018E0,1.015318987E1
1.374485462E2,2.804688324E0,-8.915497627E0,2.237301414E0,9.610301356E0
1.374584832E2,3.089607063E0,-7.731918853E0,1.458790258E0,8.453183422E0
1.374684192E2,3.246591354E0,-6.930139872E0,1.437934409E0,7.786838218E0
1.374783562E2,3.259996096E0,-6.739444043E0,1.615274613E0,7.658772267E0
1.374882932E2,3.150536512E0,-6.491865916E0,1.670740131E0,7.406860061E0
1.374982302E2,2.934859623E0,-6.268782359E0,1.637429713E0,7.112820070E0
1.375081672E2,2.513920907E0,-5.742446412E0,1.623073629E0,6.475326797E0
1.375181042E2,1.460367545E0,-3.777849196E0,1.638917245E0,4.369309745E0
1.375280402E2,9.797389895E-2,1.366897756E0,-1.847841768E0,2.300549404E0
1.375379772E2,-3.482654268E-1,1.022663517E1,-3.071867487E0,1.068371309E1
1.375479142E2,-1.871682621E0,2.163661814E1,9.234394390E-2,2.171761883E1
1.375578512E2,-3.822138053E0,3.145892770E1,2.823329247E0,3.181578318E1
1.375677882E2,-3.909379680E0,2.583114869E1,6.469610828E0,2.691444513E1
1.375777252E2,-1.157306650E0,9.448871868E0,7.443033071E0,1.208384374E1
1.375876622E2,3.841815981E0,1.150353726E0,4.054738830E0,5.702961573E0
1.375975982E2,6.379822739E0,5.593109109E0,-6.777438227E-1,8.511424344E0
1.376075352E2,2.248920124E0,1.388688808E1,-2.239335076E0,1.424492625E1
1.376174722E2,-3.334586980E0,2.091917881E1,-1.250623534E0,2.122016898E1
1.376274092E2,-7.260962470E0,2.824143180E1,3.714034438E-1,2.916226991E1
1.376373462E2,-1.101213608E1,2.975276163E1,-1.330888263E0,3.175319242E1
1.376472832E2,-1.356604668E1,2.354305135E1,-2.384976938E0,2.727638180E1
1.376572192E2,-1.308290646E1,1.486130435E1,-2.183952588E0,1.991959983E1
1.376671562E2,-1.016224797E1,1.183482178E1,-3.519263685E0,1.599123220E1
1.376770932E2,-7.835281253E0,1.018286993E1,-3.938580968E0,1.343855990E1
1.376870302E2,-6.193567286E0,8.685880977E0,-3.518148621E0,1.123308389E1
1.376969672E2,-5.219854437E0,6.620465484E0,-3.770025036E0,9.235287344E0
1.377069042E2,-4.328993417E0,4.011675256E0,-4.185363874E0,7.235398616E0
1.377168402E2,-3.390983959E0,1.710007693E0,-4.171771436E0,5.641504714E0
1.377267772E2,-2.303550221E0,-6.589753568E-2,-3.163246019E0,3.913669823E0
1.377367142E2,-1.274214564E0,-1.615403252E0,-8.398531258E-1,2.222274441E0
1.377466512E2,-7.407508604E-1,-3.327840462E0,2.120255944E0,4.014812480E0
1.377565882E2,-4.270204049E-1,-5.343563978E0,5.142923790E0,7.428706988E0
1.377665252E2,5.620492789E-1,-7.043958263E0,6.250968232E0,9.434397238E0
1.377764612E2,1.829567027E0,-7.979263092E0,3.881394614E0,9.059866398E0
1.377863982E2,3.072045828E0,-8.330815238E0,3.548517305E-1,8.886274127E0
1.377963352E2,4.038759559E0,-9.059571851E0,-1.861692653E0,1.009224061E1
1.378062722E2,4.208268002E0,-1.057689976E1,-2.794843367E0,1.172141107E1
1.378162092E2,3.334303097E0,-1.246507562E1,-2.781193042E0,1.319964856E1
1.378261462E2,1.133892206E0,-1.327626218E1,-2.140415390E0,1.349541504E1
1.378360832E2,-1.041040979E0,-1.260655836E1,-8.967143744E-1,1.268121353E1
1.378460192E2,-1.987761253E0,-1.107146193E1,8.621540409E-2,1.124881759E1
1.378559562E2,-1.757974157E0,-9.538434255E0,3.492676030E-1,9.705369083E0
1.378658932E2,-8.654202224E-1,-9.436175809E0,-4.599799536E-1,9.486935628E0
1.378758302E2,1.087776531E-1,-9.917070705E0,-4.905387086E-1,9.929791144E0
1.378857672E2,8.310996247E-1,-9.898094151E0,-3.979422015E-1,9.940892938E0
1.378957042E2,1.465137557E0,-1.000291134E1,-4.269806439E-1,1.011865484E1
1.379056402E2,1.892165271E0,-1.023576969E1,-3.759911692E-1,1.041598002E1
1.379155772E2,2.142570235E0,-1.036231396E1,-4.097471452E-1,1.058943107E1
1.379255142E2,2.254403789E0,-1.034407766E1,-1.815536889E-1,1.058844846E1
1.379354512E2,2.343495475E0,-1.022218426E1,2.405942130E-1,1.049013383E1
1.379453882E2,2.562837544E0,-1.007494904E1,6.065456764E-1,1.041348318E1
1.379553252E2,2.709869290E0,-9.916909322E0,8.368885875E-1,1.031449779E1
1.379652612E2,2.635035455E0,-9.810210500E0,9.637930477E-1,1.020355521E1
1.379751982E2,2.476883766E0,-9.569653709E0,1.220353668E0,9.960044597E0
1.379851352E2,2.215360030E0,-9.122618870E0,1.456841966E0,9.500125453E0
1.379950722E2,1.853012461E0,-8.596016874E0,1.617055675E0,8.940918875E0
1.380050092E2,1.338888570E0,-8.191023515E0,1.729649659E0,8.478040857E0
1.380149462E2,8.772859772E-1,-7.952401568E0,1.718710688E0,8.183171012E0
1.380248839E2,6.323120534E-1,-7.656405571E0,1.522226701E0,7.831828582E0
1.380348199E2,9.055965874E-1,-7.314132371E0,1.317350789E0,7.486791744E0
1.380447569E2,1.650478359E0,-7.357891179E0,8.984902469E-1,7.594071776E0
1.380546939E2,1.860241958E0,-7.195561363E0,-1.485010343E0,7.579040783E0
1.380646309E2,1.528591980E0,-4.379604869E0,-5.685212696E0,7.337518358E0
1.380745679E2,6.771979120E-1,2.536916252E0,-7.628053007E0,8.067325069E0
1.380845049E2,-2.109391233E0,1.450065511E1,-4.493094063E-1,1.466016401E1
1.380944409E2,-7.766479406E0,3.892855391E1,9.592904577E0,4.083839284E1
1.381043779E2,-1.166752476E1,4.919117985E1,1.278518495E1,5.214752404E1
1.381143149E2,-9.850046411E0,2.386156556E1,1.153158635E0,2.584042376E1
1.381242519E2,-9.522870721E0,8.732295590E0,-3.838460556E0,1.347856938E1
1.381341889E2,-1.244608386E1,1.630228048E1,-4.547678990E0,2.100834921E1
1.381441259E2,-1.013435909E1,2.429066699E1,-3.280450534E0,2.652363271E1
1.381540629E2,-5.654790802E0,2.354987856E1,-1.332130212E0,2.425588609E1
1.381639989E2,-4.060499215E0,2.066170954E1,7.599240998E-1,2.107062836E1
1.381739359E2,-3.647411263E0,1.706999885E1,4.704903603E-1,1.746166747E1
1.381838729E2,-3.929525385E0,1.394703371E1,6.315014832E-1,1.450378272E1
1.381938099E2,-5.179971748E0,1.133667409E1,1.274240438E0,1.252900537E1
1.382037469E2,-6.419435871E0,8.191149230E0,2.465448074E0,1.069497624E1
1.382136839E2,-7.103489351E0,4.095717872E0,3.633906534E0,8.968820577E0
1.382236199E2,-6.342203507E0,6.883330572E-1,3.571349512E0,7.311079610E0
1.382335569E2,-3.687252436E0,-1.388829492E0,1.959937570E0,4.400685534E0
1.382434939E2,-9.755993070E-1,-2.313258500E0,9.309001207E-2,2.512294697E0
1.382534309E2,1.078732643E0,-2.739256811E0,-2.109068466E0,3.621513743E0
1.382633679E2,2.622730574E0,-2.938646280E0,-4.246391848E0,5.791908265E0
1.382733049E2,3.462189013E0,-3.094900255E0,-4.374197949E0,6.379558609E0
1.382832409E2,3.646704335E0,-3.796307101E0,-3.217751425E0,6.169629190E0
1.382931779E2,3.828093150E0,-5.184357160E0,-2.269643533E0,6.832505989E0
1.383031149E2,4.152626483E0,-6.345729378E0,-2.315632469E0,7.929359481E0
1.383130519E2,4.215424994E0,-7.313061161E0,-2.983268722E0,8.952684720E0
1.383229889E2,3.539760222E0,-8.484081870E0,-3.572926506E0,9.862826747E0
1.383329259E2,1.916651656E0,-1.004959551E1,-3.645304511E0,1.086076279E1
1.383428619E2,-2.949135308E-1,-1.224464026E1,-3.016866238E0,1.261426459E1
1.383527989E2,-2.540785940E0,-1.395156647E1,-1.648413708E0,1.427652157E1
1.383627359E2,-3.889942074E0,-1.421568988E1,-1.318904175E-1,1.473889016E1
1.383726729E2,-3.151769982E0,-1.206035357E1,-2.062418576E-1,1.246708939E1
1.383826099E2,-1.507562761E0,-1.008752990E1,-1.322116270E0,1.028489166E1
1.383925469E2,-8.178208172E-2,-9.206912915E0,-2.207439099E0,9.468195240E0
1.384024839E2,1.133188493E0,-8.555665823E0,-2.112898977E0,8.885261725E0
1.384124199E2,2.219680245E0,-8.492077938E0,-1.592271667E0,8.920633226E0
1.384223569E2,3.254412590E0,-8.637909250E0,-6.662025154E-1,9.254647660E0
1.384322939E2,4.024457562E0,-8.710079094E0,3.032114607E-1,9.599670499E0
1.384422309E2,4.352033494E0,-8.896767826E0,1.025683486E0,9.957143159E0
1.384521679E2,4.398744853E0,-9.231704525E0,1.799755436E0,1.038327715E1
1.384621049E2,4.332911637E0,-9.559074342E0,2.320992612E0,1.074881539E1
1.384720409E2,4.241359150E0,-9.844365256E0,2.286132681E0,1.096024896E1
1.384819779E2,4.213137563E0,-1.013060050E1,2.105722690E0,1.117200352E1
1.384919149E2,4.181702347E0,-1.020388599E1,2.258939620E0,1.125649732E1
